"season","team","conference","off_plays","off_drives","off_ppa","off_total_ppa","off_success_rate","off_explosiveness","off_power_success","off_stuff_rate","off_line_yds","off_line_yds_total","off_second_lvl_yds","off_second_lvl_yds_total","off_open_field_yds","off_open_field_yds_total","off_total_opportunities","off_pts_per_opp","off_field_pos_avg_start","off_field_pos_avg_predicted_points","off_havoc_total","off_havoc_front_seven","off_havoc_db","off_standard_downs_rate","off_standard_downs_ppa","off_standard_downs_success_rate","off_standard_downs_explosiveness","off_passing_downs_rate","off_passing_downs_ppa","off_passing_downs_success_rate","off_passing_downs_explosiveness","off_rushing_plays_rate","off_rushing_plays_ppa","off_rushing_plays_total_ppa","off_rushing_plays_success_rate","off_rushing_plays_explosiveness","off_passing_plays_rate","off_passing_plays_ppa","off_passing_plays_total_ppa","off_passing_plays_success_rate","off_passing_plays_explosiveness","def_plays","def_drives","def_ppa","def_total_ppa","def_success_rate","def_explosiveness","def_power_success","def_stuff_rate","def_line_yds","def_line_yds_total","def_second_lvl_yds","def_second_lvl_yds_total","def_open_field_yds","def_open_field_yds_total","def_total_opportunities","def_pts_per_opp","def_field_pos_avg_start","def_field_pos_avg_predicted_points","def_havoc_total","def_havoc_front_seven","def_havoc_db","def_standard_downs_rate","def_standard_downs_ppa","def_standard_downs_success_rate","def_standard_downs_explosiveness","def_passing_downs_rate","def_passing_downs_ppa","def_passing_downs_total_ppa","def_passing_downs_success_rate","def_passing_downs_explosiveness","def_rushing_plays_rate","def_rushing_plays_ppa","def_rushing_plays_total_ppa","def_rushing_plays_success_rate","def_rushing_plays_explosiveness","def_passing_plays_rate","def_passing_plays_ppa","def_passing_plays_total_ppa","def_passing_plays_success_rate","def_passing_plays_explosiveness"
2020,"Clemson","ACC",889,163,0.30970361362896,275.326512516146,0.474690663667042,1.35243440225371,0.710526315789474,0.16580310880829,2.98963730569948,1154,1.18652849740933,458,1.56476683937824,604,97,4.31958762886598,69.7,1.421,0.15185601799775,0.0911136107986502,0.0607424071991001,0.706411698537683,0.251242708000404,0.523885350318471,1.15668287670405,0.293588301462317,0.45036816816817,0.35632183908046,2.04493173457454,0.434195725534308,0.202113287845708,78.0157291084434,0.484455958549223,1.03971445364876,0.565804274465692,0.392267959061039,197.310783407702,0.467196819085487,1.60127963795211,768,160,0.0737273344419527,56.6225928514197,0.33984375,1.44936937386214,0.696969696969697,0.266839378238342,2.32616580310881,898,0.955958549222798,369,1.21761658031088,470,62,2.56451612903226,73.1,-1.145,0.234375,0.170572916666667,0.0638020833333333,0.615885416666667,-0.00475674591133459,0.397463002114165,1.18460698177247,0.384114583333333,0.199567910737223,61.5838972079703,0.247457627118644,2.13122320554514,0.502604166666667,-0.0128531200946907,-4.96130435655059,0.310880829015544,1.1275830232001,0.497395833333333,0.161214390596781,61.5838972079703,0.369109947643979,1.72323009782984
2020,"Coastal Carolina","Sun Belt",796,133,0.347432769938813,276.556484871295,0.50251256281407,1.26879016535486,0.717647058823529,0.176352705410822,3.18376753507014,1589,1.19038076152305,594,1.25450901803607,626,81,4.8641975308642,67,1.626,0.133165829145729,0.0841708542713568,0.0489949748743719,0.762562814070352,0.251372418968529,0.518945634266886,1.09382703651138,0.237437185929648,0.655944055859248,0.44973544973545,1.9171829369513,0.626884422110553,0.205151336984747,102.370517155389,0.480961923847695,1.00418747315021,0.373115577889447,0.586484739784196,174.185967715906,0.538720538720539,1.66569420366185,761,132,0.151745944837587,115.478664021404,0.425755584756899,1.2485367992372,0.648148148148148,0.179144385026738,3.12647058823529,1169,1.32620320855615,496,1.32352941176471,495,63,3.28571428571429,73.9,-1.117,0.183968462549277,0.130091984231275,0.0538764783180026,0.683311432325887,0.084757362366786,0.473076923076923,1.03026577359857,0.316688567674113,0.296285624857574,32.1283823694667,0.323651452282158,1.93693003394363,0.491458607095926,0.222861715646891,83.3502816519373,0.454545454545455,1.13682532811248,0.508541392904074,0.0830190758900949,32.1283823694667,0.397932816537468,1.37185465697228
2020,"Colorado","Big 12",446,87,0.123986151166944,55.297823420457,0.385650224215247,1.31832220705487,0.65,0.231060606060606,2.59621212121212,685,0.909090909090909,240,1.67045454545455,441,42,3.0952380952381,72.2,1.275,0.154708520179372,0.0964125560538117,0.0582959641255605,0.659192825112108,0.03220849849906,0.428571428571429,1.02638892578784,0.340807174887892,0.30150345303772,0.302631578947368,2.11796554269936,0.591928251121076,0.0829586818368476,21.9010920049278,0.412878787878788,0.99950523666649,0.408071748878924,0.18349852426115,33.3967314155293,0.346153846153846,1.86992617169509,408,84,0.128015577083116,52.2303554499113,0.362745098039216,1.50119910310737,0.615384615384615,0.262569832402235,2.5731843575419,461,1.24022346368715,222,3.03351955307263,543,46,3.15217391304348,70.4,-1.402,0.218137254901961,0.139705882352941,0.0784313725490196,0.625,-0.0399352364533518,0.384313725490196,1.11464548211139,0.375,0.407933599643895,36.1725103091477,0.326797385620915,2.25884420025948,0.438725490196078,0.0897086320713047,16.0578451407636,0.35195530726257,1.37429693517155,0.561274509803922,0.157958560301955,36.1725103091477,0.37117903930131,1.59525600404803
2020,"Colorado State","Mountain West",272,58,0.0187645295486289,5.10395203722707,0.330882352941176,1.370231602033,0.571428571428571,0.282758620689655,2.24827586206897,326,0.875862068965517,127,1.07586206896552,156,27,3.2962962962963,68.2,1.528,0.205882352941176,0.147058823529412,0.0588235294117647,0.628676470588235,-0.0234552103398238,0.39766081871345,1.06884393884465,0.371323529411765,0.0902454753003658,0.217821782178218,2.30179347006971,0.533088235294118,-0.0497241166307941,-7.20999691146514,0.337931034482759,0.955238710602665,0.466911764705882,0.0969602279424583,12.3139489486922,0.322834645669291,1.86619871618144,301,53,0.134643587254237,40.5277197635254,0.375415282392027,1.32923488051661,0.620689655172414,0.288343558282209,2.0680981595092,337,0.674846625766871,110,0.705521472392638,115,27,4.03703703703704,68.7,-1.463,0.18936877076412,0.159468438538206,0.0299003322259136,0.621262458471761,0.0299340218373439,0.422459893048128,1.00719761328816,0.378737541528239,0.306404014736334,43.7693308431954,0.298245614035088,2.07749794260626,0.541528239202658,-0.0198871845378527,-3.24161107966999,0.337423312883436,0.954232379238568,0.458471760797342,0.317169064081126,43.7693308431954,0.420289855072464,1.68484070069407
2020,"Duke","ACC",746,139,0.112725878416613,84.0935052987935,0.398123324396783,1.3157929476305,0.719298245614035,0.20708446866485,2.55613079019074,938,0.983651226158038,361,1.80653950953678,663,67,2.94029850746269,70.4,1.331,0.2171581769437,0.142091152815013,0.0750670241286863,0.671581769436997,0.00173447387356892,0.425149700598802,1.05449907916513,0.328418230563003,0.339691975053614,0.342857142857143,1.97835954266769,0.491957104557641,0.121784894005437,44.6950560999952,0.405994550408719,1.10403017787057,0.508042895442359,0.10395369181741,39.3984491987983,0.390501319261214,1.52898654691583,710,143,0.273988500188962,194.531835134163,0.428169014084507,1.4485126520741,0.795454545454545,0.157216494845361,3.31520618556701,1286,1.3659793814433,530,2.09278350515464,812,69,4.66666666666667,69.5,-1.475,0.170422535211268,0.116901408450704,0.0535211267605634,0.684507042253521,0.179400991540381,0.469135802469136,1.20243248365385,0.315492957746479,0.479209612703293,71.245871609861,0.339285714285714,2.18675315733485,0.546478873239437,0.322669446180561,125.195745118058,0.474226804123711,1.20961345756362,0.452112676056338,0.22194975579396,71.245871609861,0.373831775700935,1.8148247503235
2020,"East Carolina","American Athletic",575,113,0.102861721034732,59.1454895949709,0.396521739130435,1.22969209626953,0.657142857142857,0.208333333333333,2.79375,805,1.15277777777778,332,1.44444444444444,416,54,3.2037037037037,71.7,1.333,0.234782608695652,0.140869565217391,0.0939130434782609,0.697391304347826,0.108959315124012,0.458852867830424,1.04996764987903,0.302608695652174,0.0888092197140357,0.252873563218391,1.98126705390255,0.500869565217391,0.07478224355169,21.5372861428867,0.399305555555556,0.973787312255253,0.499130434782609,0.131039036418412,37.6082034520842,0.393728222996516,1.49012616849646,570,114,0.228263869856899,130.110405818433,0.443859649122807,1.28362871944477,0.631578947368421,0.174342105263158,3.02072368421053,918,1.22039473684211,371,1.92105263157895,584,60,4.25,68,-1.558,0.168421052631579,0.103508771929825,0.0649122807017544,0.715789473684211,0.182416180547078,0.495098039215686,1.12811921544454,0.284210526315789,0.343732124414968,67.8983941868119,0.314814814814815,1.89956832352414,0.533333333333333,0.204644775104015,62.2120116316206,0.414473684210526,1.20108030406482,0.466666666666667,0.255257121003052,67.8983941868119,0.477443609022556,1.36552714730204
2020,"Eastern Michigan","Mid-American",413,70,0.23977559587928,99.0273210981426,0.462469733656174,1.30298114725272,0.676470588235294,0.232323232323232,2.52828282828283,501,0.888888888888889,176,1.01515151515152,201,37,4.94594594594595,65.6,1.71,0.186440677966102,0.123486682808717,0.062953995157385,0.697336561743341,0.15646017666851,0.506944444444444,1.06878503784106,0.302663438256659,0.431734321740893,0.36,2.06281741334389,0.479418886198547,0.13023023179508,25.7855858954259,0.434343434343434,1.02073823891034,0.518159806295399,0.349756835353718,74.8479627656957,0.490654205607477,1.53415152932362,453,72,0.300845973846459,136.283226152446,0.527593818984547,1.07511766535063,0.829268292682927,0.125475285171103,3.52623574144487,927,1.3041825095057,343,1.09505703422053,288,45,4.04444444444444,66.4,-1.629,0.119205298013245,0.0816777041942605,0.0375275938189845,0.752759381898455,0.315200172346423,0.6158357771261,0.935017292437765,0.247240618101545,0.257142565913535,64.270777407856,0.258928571428571,2.08963760713346,0.580573951434879,0.273811592184753,72.0124487445901,0.566539923954373,0.857217081235396,0.419426048565121,0.338267249515031,64.270777407856,0.473684210526316,1.43586418794141
2020,"Florida","SEC",868,145,0.33488550446827,290.680617878459,0.508064516129032,1.31310324296918,0.792452830188679,0.165289256198347,3.22809917355372,1172,1.09366391184573,397,1.04683195592286,380,95,4.50526315789474,71.6,1.278,0.155529953917051,0.0794930875576037,0.076036866359447,0.731566820276498,0.2562698250126,0.541732283464567,1.08952952709201,0.268433179723502,0.549138536461191,0.416309012875536,2.10598322504905,0.418202764976959,0.158692374539972,57.6053319580099,0.462809917355372,0.878507975521376,0.581797235023041,0.461535219644453,233.075285920449,0.540594059405941,1.58054648447552,873,144,0.253266234372151,221.101422606888,0.468499427262314,1.22604300296869,0.753846153846154,0.160377358490566,3.27099056603774,1387,1.25707547169811,533,1.20754716981132,512,68,4.04411764705882,74,-1.12,0.156930126002291,0.0962199312714777,0.0607101947308133,0.713631156930126,0.176817974256169,0.507223113964687,1.04586510589736,0.286368843069874,0.44377529858118,126.910942052386,0.372,1.83826037366268,0.485681557846506,0.222147359798353,94.1904805545018,0.502358490566038,0.878700057060898,0.514318442153494,0.282652432187943,126.910942052386,0.43652561247216,1.60351263296032
2020,"Florida Atlantic","American Athletic",518,92,0.111277804286135,57.641902620218,0.391891891891892,1.28753294642114,0.636363636363636,0.208333333333333,2.90868055555556,838,1.12152777777778,323,1.66666666666667,480,41,3.07317073170732,71,1.306,0.218146718146718,0.148648648648649,0.0694980694980695,0.637065637065637,0.0401185164482992,0.439393939393939,1.04057178696417,0.362934362934363,0.236185064852549,0.308510638297872,1.90493584506359,0.555984555984556,0.149002940185673,42.9128467734737,0.427083333333333,1.03535630926863,0.444015444015444,0.0640393732467142,14.7290558467443,0.347826086956522,1.67525452604313,523,90,0.0887425829937526,46.4123709057326,0.403441682600382,1.20435529596891,0.696969696969697,0.197841726618705,3.05827338129496,850,1.0863309352518,302,1.25539568345324,349,40,2.4,72.4,-1.261,0.18546845124283,0.133843212237094,0.0516252390057361,0.678776290630975,0.0435288395528587,0.447887323943662,1.00850070494698,0.321223709369025,0.184283528955165,25.062398557105,0.30952380952381,1.8032183723629,0.531548757170172,0.0767984616857109,21.3499723486276,0.399280575539568,0.972062305871927,0.468451242829828,0.102295504314714,25.062398557105,0.408163265306122,1.46220051497657
2020,"Florida International","Conference USA",301,62,0.0235148400100392,7.0779668430218,0.318936877076412,1.34704103865721,0.777777777777778,0.166666666666667,3.12115384615385,487,1.02564102564103,160,1.98717948717949,310,18,3.22222222222222,70.3,1.385,0.205980066445183,0.129568106312292,0.0764119601328904,0.637873754152824,-0.0191466325447722,0.359375,1.29309496036089,0.362126245847176,0.0986616540515419,0.247706422018349,1.48490323874782,0.518272425249169,0.189153823185691,29.5079964169678,0.371794871794872,1.21811587386245,0.481727574750831,-0.154689859130662,-22.430029573946,0.262068965517241,1.54382155334396,359,63,0.197800312721931,71.0103122671733,0.428969359331476,1.17989673527669,0.71875,0.207547169811321,2.71839622641509,576,1.28301886792453,272,2.07547169811321,440,37,4.02702702702703,72.3,-1.255,0.172701949860724,0.116991643454039,0.0557103064066852,0.6991643454039,0.0632297127349561,0.470119521912351,0.865661499544763,0.3008356545961,0.510552355284253,34.4807513859282,0.333333333333333,2.20989000795358,0.590529247910863,0.172309249439836,36.5295608812452,0.44811320754717,1.01224569891804,0.409470752089136,0.234562934598151,34.4807513859282,0.401360544217687,1.44984331924403
2020,"Florida State","ACC",637,112,0.164163990713724,104.572462084642,0.409733124018838,1.33300982927968,0.8,0.183800623052959,3.32242990654206,1067,1.48286604361371,476,1.91277258566978,614,57,3.19298245614035,71.7,1.247,0.194662480376766,0.119309262166405,0.0753532182103611,0.657770800627943,0.104661776970785,0.482100238663485,1.08631421277688,0.342229199372057,0.27852833731139,0.270642201834862,2.1776287196791,0.50392464678179,0.370800629905767,119.027002199751,0.501557632398754,1.19661431806501,0.49607535321821,-0.0457422155541431,-14.4545401151092,0.316455696202532,1.5526066023353,629,112,0.267749968330345,168.414730079787,0.475357710651828,1.32391302676275,0.692307692307692,0.202941176470588,2.945,1001,1.26470588235294,430,1.67647058823529,570,68,4.01470588235294,68.1,-1.524,0.141494435612083,0.095389507154213,0.0461049284578696,0.712241653418124,0.148615786605978,0.515625,1.07394141390412,0.287758346581876,0.562623523095631,96.1996553807523,0.375690607734807,2.17308129985604,0.540540540540541,0.21759466136046,73.9821848625565,0.476470588235294,1.1128390203232,0.457869634340223,0.334026581183168,96.1996553807523,0.475694444444444,1.57350418766207
2020,"Fresno State","Mountain West",459,79,0.238392093790159,109.421971049683,0.446623093681917,1.36898547844524,0.696969696969697,0.229166666666667,2.73020833333333,524,0.979166666666667,188,1.46354166666667,281,43,3.83720930232558,71,1.353,0.154684095860566,0.113289760348584,0.0413943355119826,0.681917211328976,0.0894641875319818,0.482428115015974,1.10047129646852,0.318082788671024,0.557669043508034,0.36986301369863,2.11983069100978,0.418300653594771,0.169973819561109,32.6349733557329,0.427083333333333,1.06907949742686,0.581699346405229,0.287591751662735,76.7869976939503,0.460674157303371,1.56892279912416,414,75,0.220310884316558,91.2087061070551,0.3743961352657,1.49011443961746,0.842105263157895,0.18348623853211,2.99678899082569,653,1.21559633027523,265,2.26146788990826,493,38,3.68421052631579,70.2,-1.38,0.183574879227053,0.132850241545894,0.0507246376811594,0.652173913043478,0.10382767699505,0.414814814814815,1.21254986145896,0.347826086956522,0.438716898044385,29.0449651671393,0.298611111111111,2.2130733408675,0.526570048309179,0.285154774953742,62.1637409399158,0.422018348623853,1.32851855845631,0.473429951690821,0.148188597791527,29.0449651671393,0.321428571428571,1.72609572639246
2020,"Georgia","SEC",674,118,0.227224819111674,153.149528081268,0.437685459940653,1.31513542925651,0.78,0.171348314606742,3.23005617977528,1150,1.15168539325843,410,1.2247191011236,436,72,3.61111111111111,63.7,1.809,0.166172106824926,0.0845697329376855,0.0816023738872404,0.706231454005935,0.154206386109075,0.483193277310924,1.06305206115152,0.293768545994065,0.402764082289639,0.328282828282828,2.20712273178189,0.528189910979229,0.194320437176993,69.1780756350097,0.497191011235955,0.914807993895343,0.471810089020772,0.264061171214649,83.9714524462584,0.371069182389937,1.91562658229827,651,119,0.113533857168124,73.910541016449,0.400921658986175,1.20479451469959,0.75,0.191011235955056,2.57565543071161,688,0.737827715355805,197,0.573033707865168,153,54,3.01851851851852,70.6,-1.322,0.182795698924731,0.115207373271889,0.0675883256528418,0.666666666666667,0.0975351003950686,0.467741935483871,0.981273421513312,0.333333333333333,0.145531370714236,68.507371981939,0.267281105990783,1.98711834085156,0.410138248847926,0.0290003828396297,7.74310221818112,0.378277153558052,0.845120083078542,0.588325652841782,0.178870422929345,68.507371981939,0.4177545691906,1.43183899966038
2020,"Georgia Southern","Sun Belt",810,152,0.202281088593928,163.847681761082,0.44320987654321,1.13553892431375,0.702702702702703,0.14951768488746,3.26479099678457,2031,1.09967845659164,684,1.7427652733119,1084,73,3.75342465753425,71.6,1.295,0.133333333333333,0.0962962962962963,0.037037037037037,0.749382716049383,0.210186227263407,0.507413509060956,1.03005619470219,0.250617283950617,0.178643555725092,0.251231527093596,1.7725718796149,0.767901234567901,0.234822194021407,146.059404681315,0.459807073954984,1.04258223802949,0.232098765432099,0.0946184951051386,17.7882770797661,0.388297872340426,1.49972539386578,821,152,0.106733556450231,87.6282498456393,0.380024360535932,1.30378380134613,0.627906976744186,0.263959390862944,2.41243654822335,951,1.06091370558376,418,0.893401015228426,352,75,2.94666666666667,64.2,-1.763,0.192448233861145,0.114494518879415,0.0779537149817296,0.645554202192448,0.047330012158992,0.432075471698113,1.12389555388167,0.354445797807552,0.214925578698878,56.2171995688299,0.285223367697594,1.80010197808541,0.479902557856273,0.0797234778599225,31.4110502768095,0.393401015228426,1.02594493739978,0.520097442143727,0.131656205079227,56.2171995688299,0.36768149882904,1.57808331670717
2020,"Georgia State","Sun Belt",738,137,0.186655309187809,137.751618180603,0.413279132791328,1.34142741214284,0.641509433962264,0.217494089834515,2.77139479905437,1172,0.933806146572104,395,1.16312056737589,492,67,4.55223880597015,65.6,1.684,0.17479674796748,0.111111111111111,0.0636856368563686,0.691056910569106,0.0892497977980959,0.443137254901961,1.11145396998067,0.308943089430894,0.40453605834901,0.346491228070175,1.99932612010046,0.573170731707317,0.154009138093493,65.1458654135476,0.411347517730496,1.10583840053069,0.426829268292683,0.230494453228748,72.6057527670556,0.415873015873016,1.65434716802463,730,139,0.149295323040253,108.985585819385,0.410958904109589,1.39639673393943,0.574468085106383,0.231481481481481,2.79845679012346,907,1.05864197530864,343,1.65123456790123,535,71,3.45070422535211,70.6,-1.37,0.2,0.123287671232877,0.0767123287671233,0.680821917808219,0.0611813242534945,0.440643863179074,1.14045011097725,0.319178082191781,0.337246642340763,84.1839431581089,0.347639484978541,2.0884005663927,0.443835616438356,0.0765482798187521,24.8016426612757,0.407407407407407,1.05780310997682,0.556164383561644,0.207349613689923,84.1839431581089,0.413793103448276,1.66243458133862
2020,"Georgia Tech","ACC",682,131,0.166500958642776,113.553653794373,0.420821114369501,1.3642377297719,0.694444444444444,0.243386243386243,2.95555555555556,1117,1.32275132275132,500,1.57936507936508,597,62,3.41935483870968,71.2,1.303,0.197947214076246,0.140762463343109,0.0571847507331378,0.662756598240469,0.107230502702699,0.484513274336283,1.11116331605955,0.337243401759531,0.282980289446753,0.295652173913043,2.17928620922784,0.55425219941349,0.21629918051004,81.7610902327953,0.457671957671958,1.13993410082644,0.444281524926686,0.111228861898792,33.7023451553341,0.376237623762376,1.70462832457509,770,134,0.228922943861971,176.270666773718,0.437662337662338,1.30980944385343,0.814814814814815,0.178841309823678,3.15340050377834,1252,1.19143576826196,473,1.48866498740554,591,89,3.46067415730337,69.3,-1.461,0.151948051948052,0.101298701298701,0.0506493506493507,0.693506493506494,0.143475381193485,0.473782771535581,1.08506091020844,0.306493506493506,0.422266157696597,117.392579327669,0.355932203389831,1.98673062256986,0.515584415584416,0.148307525053019,58.8780874460484,0.453400503778338,0.972886118401656,0.484415584415584,0.314725413747103,117.392579327669,0.420911528150134,1.69609096347966
2020,"Hawai'i","Mountain West",634,112,0.213768302668669,135.529103891936,0.402208201892744,1.3638655816546,0.71875,0.187713310580205,2.92457337883959,857,1.12969283276451,331,1.44027303754266,422,57,3,69,1.47,0.162460567823344,0.116719242902208,0.0457413249211356,0.649842271293375,0.115741356001169,0.451456310679612,1.04002969553163,0.350157728706625,0.395692185673218,0.310810810810811,2.23681449207305,0.462145110410095,0.234752926139577,68.782607358896,0.426621160409556,1.18394197295956,0.537854889589905,0.195737526489853,66.74649653304,0.381231671554252,1.53686905155368,640,112,0.178451377650987,114.208881696632,0.4265625,1.31394319320315,0.891891891891892,0.218836565096953,2.94182825484765,1062,1.16897506925208,422,1.57617728531856,569,67,3,64,-1.792,0.17421875,0.11015625,0.0640625,0.675,0.136300156250912,0.483796296296296,1.0781807442736,0.325,0.265996222097297,41.2975444609195,0.307692307692308,2.08385494048872,0.5640625,0.201970463256821,72.9113372357124,0.45983379501385,1.08723123019124,0.4359375,0.148019872619783,41.2975444609195,0.383512544802867,1.6656645563805
2020,"Houston","Big 12",586,100,0.173680897416418,101.777005886021,0.424914675767918,1.29677457883897,0.7,0.189090909090909,3.032,834,1.09818181818182,302,0.807272727272727,222,52,3.5,71.3,1.301,0.165529010238908,0.102389078498294,0.0631399317406143,0.670648464163823,0.0550894330141674,0.463104325699746,1.02470437652841,0.329351535836177,0.415165071043798,0.347150259067358,2.03583094929452,0.469283276450512,0.134972946638756,37.117560325658,0.429090909090909,0.986308961748254,0.530716723549488,0.207908185081552,64.6594455603628,0.421221864951768,1.57643063087488,549,101,0.212938059143022,116.902994469519,0.404371584699454,1.45706475202383,0.675,0.253472222222222,2.62118055555556,755,1.11458333333333,321,1.71180555555556,493,53,3.62264150943396,71.6,-1.264,0.180327868852459,0.123861566484517,0.0564663023679417,0.657559198542805,0.194011897664031,0.45983379501385,1.29086230918524,0.342440801457195,0.249280316025553,74.6871261148961,0.297872340425532,1.94973627900966,0.524590163934426,0.14658287623133,42.2158683546231,0.388888888888889,1.24182728661205,0.475409836065574,0.286157571321441,74.6871261148961,0.421455938697318,1.67621562589764
2020,"Illinois","Big Ten",513,95,0.130468035849894,66.9301023909954,0.374269005847953,1.36941351697649,0.75,0.208469055374593,2.91205211726384,894,1.16938110749186,359,1.60260586319218,492,48,2.91666666666667,72.2,1.255,0.157894736842105,0.107212475633528,0.050682261208577,0.645224171539961,0.0876901498769049,0.429003021148036,1.09581174205709,0.354775828460039,0.208267377921648,0.274725274725275,2.14644255774757,0.598440545808967,0.151555298181128,46.5274765416064,0.42671009771987,1.11042507530392,0.401559454191033,0.0990418730552864,20.402625849389,0.296116504854369,1.92560180974874,567,93,0.316385112613126,179.390358851643,0.504409171075838,1.19598983890966,0.785714285714286,0.163690476190476,3.48720238095238,1172,1.41666666666667,476,1.71428571428571,576,52,4.44230769230769,73,-1.202,0.142857142857143,0.102292768959436,0.0405643738977072,0.747795414462081,0.294589932770356,0.568396226415094,1.03795427387721,0.252204585537919,0.381008582916165,97.197955610224,0.314685314685315,2.04235808719453,0.592592592592593,0.244620247742317,82.1924032414187,0.50297619047619,0.961257670703891,0.407407407407407,0.42077037060703,97.197955610224,0.506493506493506,1.53504741520687
2020,"Indiana","Big Ten",558,102,0.114381987448374,63.8251489961926,0.383512544802867,1.23513472184969,0.755102040816326,0.191570881226054,2.41724137931034,631,0.724137931034483,189,0.53639846743295,140,51,3.88235294117647,71.3,1.332,0.137992831541219,0.0788530465949821,0.0591397849462366,0.657706093189964,0.0291569903229951,0.425068119891008,0.943407386452389,0.342293906810036,0.278138919097662,0.303664921465969,2.01978065843552,0.467741935483871,0.00313011498119659,0.816960010092309,0.390804597701149,0.807473642822624,0.532258064516129,0.212148784464984,63.0081889861003,0.377104377104377,1.62461177596362,545,101,0.128127761345855,69.8296299334909,0.4,1.32063750931001,0.655172413793103,0.135245901639344,3.27540983606557,799,1.16393442622951,284,1.26639344262295,309,47,2.5531914893617,73.5,-1.176,0.190825688073395,0.0972477064220184,0.0935779816513762,0.675229357798165,0.066890601236474,0.451086956521739,1.08921976197141,0.324770642201835,0.255445698748409,41.1773320025036,0.293785310734463,2.05939416427557,0.447706422018349,0.125875782180068,30.7136908519365,0.405737704918033,0.97658005985579,0.55045871559633,0.137257773341679,41.1773320025036,0.396666666666667,1.60687017734336
2020,"Iowa","Big Ten",540,103,0.180216180643204,97.3167375473302,0.448148148148148,1.10097958349481,0.84375,0.197183098591549,2.84119718309859,807,1.13380281690141,322,1.40492957746479,399,55,3.94545454545455,67.1,1.656,0.137037037037037,0.0925925925925926,0.0444444444444444,0.694444444444444,0.164989130524601,0.525333333333333,0.93671506278459,0.305555555555556,0.214823112730938,0.272727272727273,1.82009315193733,0.525925925925926,0.177337174001355,50.3637574163848,0.46830985915493,0.97757931037699,0.474074074074074,0.183410078636506,46.9529801309455,0.42578125,1.2515505589505,572,103,0.0392523764487467,22.4523593286831,0.384615384615385,1.15528567725869,0.636363636363636,0.202166064981949,2.66101083032491,737,0.729241877256318,202,0.389891696750903,108,36,3.16666666666667,73.4,-1.175,0.174825174825175,0.111888111888112,0.0629370629370629,0.685314685314685,-0.0267434593274294,0.418367346938776,0.912972745097437,0.314685314685315,0.182976641027975,27.8190083053044,0.311111111111111,1.86491640715949,0.484265734265734,0.00453682013289131,1.25669917681089,0.393501805054152,0.768967456350072,0.513986013986014,0.0946224772289264,27.8190083053044,0.377551020408163,1.53464320950228
2020,"Iowa State","Big 12",825,145,0.263165547576993,217.111576751019,0.48,1.21653654816294,0.72,0.195454545454545,3.04840909090909,1341,1.13863636363636,501,1.69318181818182,745,80,4.5125,69,1.447,0.136969696969697,0.0787878787878788,0.0581818181818182,0.727272727272727,0.238462551481854,0.543333333333333,1.04765860863631,0.272727272727273,0.329040203830697,0.311111111111111,2.00302523795839,0.533333333333333,0.186068202151921,81.8700089468453,0.481818181818182,1.01140848720906,0.466666666666667,0.35127679949136,135.241567804174,0.477922077922078,1.4528797488272,753,138,0.109961432135534,82.8009583980568,0.391766268260292,1.29901576749567,0.714285714285714,0.244252873563218,2.62385057471264,913,0.951149425287356,331,0.652298850574713,227,67,2.73134328358209,71.7,-1.296,0.182602921646746,0.122841965471448,0.0597609561752988,0.656042496679947,0.00696650688710828,0.439271255060729,1.01031039678524,0.343957503320053,0.306407351335233,83.5562951838309,0.301158301158301,2.1022089142157,0.462151394422311,-0.002170508005098,-0.755336785774103,0.373563218390805,0.911250059916286,0.537848605577689,0.206311839960076,83.5562951838309,0.407407407407407,1.60452814316428
2020,"Jacksonville State","Conference USA",133,22,0.111587981221765,14.8412015024947,0.451127819548872,1.01674399792188,0.785714285714286,0.186666666666667,2.84666666666667,214,1.09333333333333,82,0.933333333333333,70,14,2.57142857142857,71.7,1.274,0.150375939849624,0.105263157894737,0.0451127819548872,0.759398496240602,0.067999807215173,0.514851485148515,0.854145231406298,0.240601503759398,0.249163155430071,0.25,2.07363598027313,0.56390977443609,0.0328227557340528,2.46170668005396,0.426666666666667,0.829299627816549,0.43609022556391,0.213439565904151,12.3794948224408,0.482758620689655,1.2309661351851,122,21,0.148296913046375,18.0922233916577,0.442622950819672,1.06591558263123,0.875,0.0563380281690141,3.65070422535211,259,1.14084507042254,81,0.76056338028169,54,9,5,72.7,-1.27,0.10655737704918,0.0573770491803279,0.0491803278688525,0.737704918032787,0.112744231688831,0.511111111111111,0.928095466114058,0.262295081967213,0.248288829364465,-2.89080971514748,0.25,1.858381252605,0.581967213114754,0.295535677560636,20.9830331068052,0.52112676056338,0.872605681572787,0.418032786885246,-0.0566825434342643,-2.89080971514748,0.333333333333333,1.48664889669962
